-0.10774712270866	0.133580697678283
-0.113196762180159	0.121734582272035
-0.121437607811694	0.141442964964366
-0.112259952550477	0.110315477041408
-0.122979296147546	0.152156090398951
-0.118291641880259	0.149071625795082
-0.125324647588174	0.151949102118516
-0.126117537168744	0.155201703984281
-0.122546411649084	0.168177354719206
-0.119199971673226	0.155622285528447
-0.119973188831376	0.171349160982463
-0.121046576144273	0.166652507814197
-0.121960545966977	0.155560571764014
-0.117576958417999	0.155612158821931
-0.108497651182111	0.110560463973653
-0.110619898335925	0.117571629971891
0.13515407095588	0.185655343735802
0.0873648326675206	0.187143081278331
0.0770959144481808	0.187601904209872
0.11335132846791	0.209722154254103
0.137437186035223	0.220189049336114
0.0794958304982245	0.214323214666144
0.112215459325351	0.212253805300759
0.106409749950994	0.199769407138532
-0.0877637382291915	-0.0474284428848425
-0.0736168145234119	-0.0486167293921273
-0.0835616789629959	-0.0439362863332764
-0.0731277690065021	-0.0518082229852675
-0.0790838305593651	-0.0653610532631136
-0.0853601284629254	-0.0899995273422068
-0.0961942282646407	-0.0784197609304593
-0.0767125588697563	-0.0793184984144136
-0.0825767934056256	-0.0700299415924559
-0.0582679005523484	-0.0400440668382774
-0.0482654469682788	-0.0544040029460803
-0.0901393894635193	-0.0555925221576752
-0.069000713595742	-0.0556647567306824
-0.0723298062459706	-0.0671349333453205
-0.0755755665100683	-0.0577699749847711
-0.0728840479137849	-0.0627623810563376
-0.0397644294459728	-0.00422675474120906
-0.0454585381618936	-0.0501005159281249
-0.0612977865375136	-0.0792134196600447
-0.02909242968499	-0.0322698016872567
-0.0443496896948022	-0.00621105378598654
-0.0702124210599238	-0.0501794615224835
-0.0464507304527547	-0.047362010129263
-0.0514441398015775	-0.13099145131565
0.123798873612984	-0.00418202428294096
0.00264773356795051	-0.0472119096053868
0.0289381490086218	-0.0351688529570637
0.0508626410371821	-0.0185514232995498
0.0206461627511546	-0.0579862741661607
-0.00027054274185131	-0.0240406972272963
0.00447297509777278	-0.0705521243903512
0.04958107831131	-0.0331360210642149
0.0585921943326305	-0.0544163923673158
0.0401343996411953	-0.0398734445990543
-0.0561415734790346	-0.112958226608381
0.0129356956526713	-0.0552059112561727
-0.0649448458286359	-0.12817074035371
-0.0521024410938029	-0.150738429152435
-0.0522457161615449	-0.149959326781932
-0.0219376393968135	-0.0762894767351084
-0.00739860127161074	-0.0912081604700416
-0.0265672309589382	-0.0676752657273282
0.0222500912011181	-0.0849952679897612
-0.0514867734508271	-0.124679972523678
0.0142287166138992	-0.108861992282527
-0.0572583839352843	-0.058180990862246
0.0248289559072037	-0.0805940362110908
0.0795682743515758	-0.0416537395187858
0.0722343699327432	-0.0500753715322911
0.00633618155860974	-0.0224811295883886
0.0176124559850245	-0.0561441816580744
0.0145982942620427	-0.0511013861359045
0.0473933606507413	-0.035862913018491
0.103924217304259	-0.0301191321728482
0.0425690760729514	-0.0215754299559818
0.243259295120447	-0.00935659220243938
0.252437221136942	-0.00864876931392544
0.0346980345930293	-0.080909344401726
0.047650391731517	-0.0520824052179928
0.0134313508653941	-0.0568422411798194
0.127606265560667	-0.054585878345483
0.0678275874743458	-0.0514847212045393
0.359208401595358	0.0796702042383935
0.0619080991541744	-0.0518495699020828
0.151440088496583	-0.0257627731477539
0.109526015046546	-0.11261327525578
0.110291665488057	-0.113154809922385
0.0375797263762574	-0.0598436158721232
0.254618539300585	0.0536277935494926
0.0559294907597852	-0.0628435519427989
0.308261732833101	0.0329032007634977
